,disposition,period,time0bk,impact,duration,depth,prad,teq,insol,model_snr,steff,slogg,srad,ra,dec,kepmag
5874,0,0.373684977,131.96334199999998,0.86,0.9621,456.8,2.25,2490.0,9009.0,53.8,5970.0,4.521,0.9079999999999999,291.38965,45.527168,15.688
5876,0,0.544962596,131.52348,0.45899999999999996,1.085,247.9,1.03,1719.0,2074.18,18.3,5257.0,4.675,0.639,297.10153,41.876862,15.966
5877,0,0.769127296,131.56425,0.067,0.998,114.6,0.9,1917.0,3179.14,17.0,6024.0,4.561,0.831,293.57123,43.28648,14.98
5880,1,91.9401253,134.3,0.025,9.195,482.9,2.62,450.0,9.71,34.4,5970.0,4.317,1.2,284.4335,49.305161,13.804
5884,1,14.4540329,135.4521,0.522,7.183,79.7,0.72,676.0,49.51,17.2,5559.0,4.496,0.79,294.95102,43.012428,13.572
5885,0,0.812587678,131.56261,0.515,1.1144,62.9,1.54,2717.0,12840.3,21.7,6143.0,4.009,1.8769999999999998,288.49313,42.692478,13.429
5888,0,1.000840564,121.293771,1.165,1.3292,2714.4,80.25,3367.0,30248.83,73.2,6287.0,3.5580000000000003,3.177,281.89307,44.827461,12.733
5890,1,1.766789509,133.08336,0.066,1.3345,1009.8,1.4,730.0,66.95,26.7,3698.0,4.81,0.444,288.25058,46.679611,16.283
5893,1,0.6381629329999999,131.74826000000002,0.092,1.2313,109.7,0.91,1874.0,2928.31,17.6,5244.0,4.449,0.888,291.0572200000001,44.632381,14.405
5894,0,40.301684,166.83148,0.5721,1.3980000000000001,374.8,2.38,623.0,35.6,6.6,6429.0,4.372,1.177,293.74628,40.41774,15.269
5896,0,26.153785100000004,145.2879,0.2437,1.8019999999999998,228.6,1.47,631.0,37.53,6.2,6091.0,4.487,0.9670000000000001,298.51175,40.459469,14.833
5897,0,0.944598153,132.2327,1.012,4.018,200.9,37.61,4190.0,72795.2,35.3,4877.0,2.839,9.214,299.5773,40.498508,13.199000000000002
5898,0,354.63284,178.4349,0.3134,2.227,280.9,0.9,152.0,0.13,6.5,4206.0,4.703,0.535,292.29816,40.52459,13.357
5901,0,5.2433865,132.786,0.489,12.472000000000001,65.4,0.75,1038.0,274.95,19.2,6011.0,4.522,0.902,291.8538200000001,41.764042,14.579
5902,0,5.2435703,132.7496,1.145,15.864,228.5,12.68,890.0,148.79,25.1,5558.0,4.621,0.722,291.91058,41.75098,15.829
5903,0,55.7583803,160.0006,0.01,2.497,132.7,1.59,537.0,19.6,9.0,5413.0,4.107,1.403,292.633,41.749222,12.746
5904,0,3.7811230000000005,135.204,0.004,8.15,90.4,1.16,1421.0,962.72,9.0,6318.0,4.247,1.216,292.9949299999999,41.712749,14.531
5906,0,634.84739,248.0735,0.565,16.186,542.6,20.5,464.0,10.97,15.7,5048.0,2.978,8.611,293.56754,41.763981,12.532
5909,0,29.975669699999997,135.45089,0.8708,2.987,258.0,1.84,591.0,28.85,12.0,5893.0,4.462,0.986,286.23264,38.202888,14.372
5910,0,387.56519,269.7929,0.9159999999999999,13.28,1083.0,4.02,271.0,1.28,11.8,6289.0,4.454,1.02,292.55002,39.023811,15.598
5911,0,31.5073649,159.1203,0.774,7.362,330.5,0.74,253.0,0.97,15.4,3554.0,4.888,0.37,288.89194,40.563141,15.327
5912,0,18.1118457,134.7252,1.235,6.309,328.7,31.25,803.0,98.09,10.8,6434.0,4.394,1.138,294.23987,40.012131,15.558
5917,0,1.389947459,132.266549,0.43700000000000006,1.193,1213.8,3.39,1665.0,1816.13,136.4,5999.0,4.461,0.95,296.10361,39.056221,14.293
5919,0,282.5363563,241.528666,1.227,10.3088,29233.0,70.53,360.0,3.98,854.1,6401.0,4.175,1.41,291.8476,39.143566,13.252
5921,0,349.58811000000003,183.0587,0.1899,5.052,373.3,134.79,1351.0,787.87,11.6,3860.0,0.949,74.32,295.1634200000001,39.180187,12.989
5928,0,628.15844,152.9787,0.2733,12.144,502.3,0.95,101.0,0.03,14.7,3697.0,4.829,0.423,284.19696,40.641251,13.347
5929,0,273.223848,272.069,0.0763,3.787,469.9,8.0,452.0,9.87,10.6,5079.0,3.439,3.792,287.8595,40.687962,12.741
5930,0,0.650701055,131.83063700000002,0.4,0.89164,371060.0,281.62,6285.0,370319.14,234.3,10921.0,3.811,3.701,298.18536,41.733952,17.037
5932,0,59.742966,188.0166,0.9694,6.78,284.9,16.91,1037.0,273.48,8.6,5059.0,2.8710000000000004,7.322,286.52179,41.822239,13.084
5935,0,405.32063999999997,443.8561,0.2964,7.77,561.7,1.34,166.0,0.18,6.2,4694.0,4.68,0.574,293.28232,41.854622,14.955
5936,0,342.830882,430.43800000000005,0.0886,3.826,450.7,10.76,530.0,18.68,12.0,4994.0,2.92,5.205,297.0590200000001,41.84322,12.739
5940,0,2.97601892,132.96926000000002,1.176,5.5,306.1,164.46,2799.0,14524.05,35.3,5140.0,2.955,7.746,290.1488,38.513279,13.799
5941,0,2.882424694,131.63584,1.051,25.91,67298.0,399.44,2912.0,17023.71,416.2,4705.0,2.667,8.058,285.88864,38.48685800000001,12.812
5942,1,220.142913,245.94139,0.023,19.528,1796.4,5.94,389.0,5.4,121.2,6340.0,4.163,1.393,288.47485,40.65136,13.771
5943,0,473.95103,366.0309,0.1671,11.777999999999999,330.6,3.32,341.0,3.21,9.6,6513.0,4.02,1.81,291.1780100000001,36.87458,13.978
5944,0,168.77118000000002,233.3138,36.9452,2.263,2045.0,2825.04,251.0,0.93,5.5,4936.0,4.597,0.7190000000000001,296.40408,39.169811,15.941
5946,0,22.913832199999998,140.6387,1.189,4.855,340.3,30.24,785.0,89.68,8.0,6154.0,4.2010000000000005,1.334,287.83432,39.214298,13.757
5947,0,538.36855,232.5637,0.0671,19.26,545.5,2.37,237.0,0.74,7.0,6148.0,4.461,1.015,288.78134,39.28825,15.674
5948,0,65.5327181,151.4591,0.3023,2.256,373.4,1.79,437.0,8.61,5.9,5755.0,4.48,0.9229999999999999,289.31668,39.235088,15.319
5949,0,161.537665,280.9898,0.2175,2.65,101.8,1.37,400.0,6.04,5.9,6033.0,4.218,1.358,289.8313,39.278,12.425999999999998
5950,0,1.018360336,131.67768,0.5529999999999999,7.622000000000001,393970.0,107.0,2302.0,6627.64,967.4,6160.0,4.144,1.463,292.1795,39.238621,14.299
5952,0,369.73011,246.29,0.1236,14.27,274.8,1.66,274.0,1.34,9.6,6283.0,4.453,0.9990000000000001,288.85123,40.692589,13.976
5954,0,396.349253,272.6416,0.0384,2.685,413.1,2.39,293.0,1.73,5.7,6495.0,4.379,1.168,289.33835,40.62534,14.795
5956,0,149.526152,196.8608,0.4364,3.033,753.0,1.69,202.0,0.39,7.6,3978.0,4.642,0.628,291.36411,40.626881,15.345
5957,0,2.8457363210000004,134.280263,1.294,11.5703,3127.0,402.16,3058.0,20649.68,297.8,4878.0,2.745,10.154,296.6781,40.649029,12.367
5959,0,181.81214,144.6702,0.3694,16.164,474.6,2.04,324.0,2.6,21.3,6060.0,4.509,0.925,290.15829,41.98978,14.94
5961,0,525.5604519999999,440.3336900000001,0.0878,2.327,1196.0,12.74,359.0,3.92,10.9,4954.0,3.408,3.7960000000000003,290.21606,41.954571,13.795
5963,0,1.710299164,131.6153344,0.878,3.92227,157270.0,57.97,1638.0,1700.05,2291.1,6082.0,4.385,1.006,292.71802,41.922459,10.154
5964,0,252.04443999999998,265.20099999999996,0.1903,5.13,1502.0,2.49,196.0,0.35,6.1,4514.0,4.621,0.664,292.7902200000001,41.948639,15.884
5966,0,95.688682,224.2893,0.5497,6.465,453.8,28.41,1046.0,283.07,9.8,5040.0,2.681,13.056,291.69196,36.88140900000001,13.933
5968,0,3.0031801,132.1161,0.98,2.8139999999999996,374.7,4.7,1827.0,2630.88,13.9,6606.0,4.0710000000000015,1.768,291.32748,37.126701,14.526
5969,0,2.96384168,134.119473,1.0590000000000002,5.4768,35653.0,43.7,1406.0,925.63,607.5,6095.0,4.371,1.158,292.29431,37.26173,14.502
5971,1,3.290304098,131.90944,0.09,1.7215,13553.0,4.91,540.0,20.06,220.5,3386.0,4.81,0.42700000000000005,292.57986,37.376411,15.669
5975,0,343.49816,340.5486,0.3516,7.46,431.0,1.27,164.0,0.17,7.1,4256.0,4.635,0.624,285.18643,39.357288,14.26
5976,0,11.2582311,140.7718,0.115,16.89,300.4,1.24,667.0,46.86,22.2,5242.0,4.556,0.722,286.37234,39.3423,15.902
5978,0,155.046089,166.60575,1.271,10.205,2238.0,444.08,1101.0,347.12,36.7,6513.0,2.782,12.613,289.23367,39.38652,12.649
5979,0,14.364154199999998,144.2631,0.2764,2.6289999999999996,89.2,0.98,795.0,94.33,6.5,5925.0,4.364,1.033,294.57065,39.331402,14.015999999999998
5980,0,12.4276185,141.3698,0.303,18.56,147.0,1.14,768.0,82.45,12.6,5869.0,4.513,0.9420000000000001,297.51108,40.61908,15.79
5981,0,12.427076,141.4085,0.026000000000000002,17.447,47.5,0.82,870.0,135.77,25.3,5841.0,4.2780000000000005,1.193,297.5693100000001,40.619637,11.6
5983,0,315.50253399999997,389.6319,0.02,3.112,689.2,19.71,565.0,24.01,9.5,4970.0,2.989,7.752000000000001,289.29504,40.71674,12.974
5986,1,4.13960513,134.04705,0.344,3.31,106.7,1.24,1352.0,789.48,11.6,6535.0,4.373,1.181,296.50043,40.72123,14.275
5987,0,200.79976002,263.875635,1.016,7.6419,92642.0,48.77,303.0,2.0,930.8,5896.0,4.518,0.9159999999999999,293.3340100000001,41.937321,15.814
5989,0,1.195515364,132.3039982,0.475,6.08509,396400.0,156.91,2640.0,11494.67,4630.1,6047.0,3.789,2.2640000000000002,297.54156,41.950901,13.535
5990,0,210.97163500000002,243.576,0.2091,3.5780000000000003,519.0,2.04,293.0,1.75,6.5,5838.0,4.529,0.897,298.53922,41.986961,15.106
5991,0,188.954072,160.7576,0.013999999999999999,14.17,166.5,2.46,468.0,11.36,10.9,6392.0,3.967,1.899,288.28122,42.072079,13.039
5992,0,372.04697000000004,259.4285,0.0457,14.29,673.4,2.7,271.0,1.28,25.2,6173.0,4.447,1.041,290.08987,42.076111,14.726
5993,0,438.81524,307.9493,0.10800000000000001,6.75,332.8,1.36,202.0,0.39,9.2,5324.0,4.551,0.755,292.41116,42.039478,13.589
5994,0,18.622214000000003,141.6268,0.792,4.42,5832.0,20.83,1101.0,347.32,20.1,6235.0,3.801,2.471,290.50565,37.459011,11.347
5995,0,27.892334499999997,146.02135,0.0465,2.204,139.6,2.1,807.0,100.41,9.0,5873.0,3.96,1.78,291.55548,37.44516,13.373
5996,0,579.81521,343.5587,0.8425,5.43,607.0,2.71,218.0,0.53,7.9,5822.0,4.449,0.9690000000000001,292.48621,37.404339,14.473
5998,0,0.7906069,132.077067,1.198,3.3996,689.2,17.97,1503.0,1201.17,133.3,4994.0,4.62,0.72,292.54315,37.555759,14.469
5999,0,24.5714867,156.0157,0.978,29.96,506.4,3.04,637.0,39.0,31.1,5977.0,4.462,0.956,291.96451,37.60878,14.924
6000,0,0.6811377959999999,131.57697,0.968,2.7287,105190.0,45.75,2025.0,3995.23,432.5,5872.0,4.474,0.8640000000000001,292.02686,37.600651,12.545
6001,0,3.722404453,133.56824,2.375,2.5214,55368.0,144.2,1082.0,323.4,148.9,5747.0,4.542,0.799,294.85513,39.30534,15.691
6002,0,230.38548799999998,268.65697,0.2423,3.134,568.1,10.13,522.0,17.57,9.3,5024.0,3.241,4.331,295.87695,39.336391,13.264
6005,0,1.714414962,131.8661453,1.181,5.17207,110130.0,116.92,2042.0,4099.19,6485.8,6351.0,4.126,1.6130000000000002,291.69095,39.425442,13.309
6006,0,646.28789332,234.150707,0.004,5.39144,58605.0,43.47,304.0,2.03,1107.1,6582.0,4.069,1.777,292.1152600000001,39.49855,13.03
6007,0,290.438547,283.0998,0.0916,12.85,212.9,1.11,235.0,0.72,11.9,5392.0,4.557,0.775,286.85861,39.592579,13.064
6009,0,2.362348096,131.705479,1.219,3.5979,724.7,89.55,2104.0,4625.06,103.6,5088.0,3.502,3.293,299.33298,40.71435200000001,13.99
6010,0,136.830243,138.5183,0.3813,2.9560000000000004,464.3,17.22,764.0,80.57,8.4,5096.0,3.007,8.038,285.63928,40.84763,13.762
6011,0,36.190463799999996,146.55956,0.2147,1.919,263.3,1.69,592.0,29.08,6.8,6210.0,4.45,1.033,289.39359,40.89633900000001,14.969
6012,0,419.75224000000003,525.0002,0.3316,4.154,754.0,2.82,257.0,1.03,6.3,6137.0,4.457,1.016,290.76614,40.881691,15.691
6013,0,419.95929,354.2265,0.4834,13.86,196.2,1.53,266.0,1.18,5.9,5953.0,4.314,1.068,292.76889,40.816181,14.44
6014,0,206.309658,231.81799999999998,0.8152,1.4980000000000002,277.1,2.36,361.0,4.01,8.3,6028.0,4.2410000000000005,1.2670000000000001,293.47052,42.0965,12.351
6015,0,8.46184728,134.13323,0.965,35.525,411.2,4.92,1511.0,1233.13,142.4,7663.0,4.087,1.913,293.64468,42.033489,12.509
6016,0,681.01756,136.3997,0.36200000000000004,8.74,133.9,1.69,274.0,1.33,9.2,6295.0,4.091,1.435,293.8048100000001,42.026001,12.119000000000002
6017,0,2.19509634,132.74891000000002,0.17300000000000001,1.796,227.7,1.32,1324.0,725.21,14.3,5799.0,4.539,0.878,294.51157,42.090149,15.933
6018,0,9.942228056,133.8474942,0.93,2.45451,31068.0,22.15,740.0,70.93,1073.3,5268.0,4.475,0.843,298.64252,42.092831,14.099
6021,0,73.92399549999999,168.2132,0.2907,1.699,634.0,1.64,325.0,2.64,6.1,5040.0,4.652,0.6579999999999999,287.21124,42.107719,15.959
6022,0,1.8437362000000002,132.23042,1.189,21.04,341.1,25.26,1628.0,1655.74,83.4,6032.0,4.3580000000000005,1.114,292.97159,37.65733,14.615
6024,0,281.36926,215.41653,0.038,66.892,12435.0,56.94,507.0,15.57,135.6,4818.0,3.125,5.303,290.20993,37.725979,16.352999999999998
6025,0,84.6405853,183.17243,0.2541,2.657,784.0,1.72,271.0,1.27,8.2,4386.0,4.629,0.63,290.24103,37.785221,15.16
6026,0,6.0353642999999995,133.1818,0.7070000000000001,9.211,47.2,1.88,1852.0,2779.94,23.4,7377.0,3.876,2.552,293.41391,37.799492,12.291
6027,0,15.202442600000001,136.9199,0.324,8.11,834.0,113.97,2955.0,18026.22,4.0,3984.0,1.461,41.367,286.0947,37.846722,13.297
6028,0,1.52327807,132.3306,0.026000000000000002,3.813,924.2,22.88,3461.0,33813.44,78.5,4477.0,2.633,7.912000000000001,290.17807,37.85203900000001,14.161
6030,0,574.3706400000001,391.2165,0.7455,11.89,227.6,3.11,350.0,3.53,12.0,6749.0,3.905,1.905,291.68643,39.510571,12.928
6031,0,253.87706,197.0254,0.3892,11.18,265.6,1.81,334.0,2.95,5.7,6553.0,4.41,1.0859999999999999,293.1196,39.562302,12.724
6032,0,110.08926699999999,174.2529,0.2852,1.575,1018.0,2.4,322.0,2.54,5.6,5465.0,4.6,0.75,293.51175,39.528271,15.792
6035,0,80.292171,145.8825,0.0606,1.936,158.6,1.33,459.0,10.49,6.0,6188.0,4.42,1.0490000000000002,292.9844700000001,40.813019,13.462
6036,0,1.049406508,131.80328,0.11199999999999999,3.0072,447.5,27.45,4913.0,137177.82,61.3,4745.0,2.425,13.417,299.19092,40.822639,12.387
6037,0,455.195496,312.33099999999996,0.054000000000000006,3.565,293.6,2.09,290.0,1.67,8.0,6478.0,4.29,1.209,299.28336,40.834389,12.376
6038,0,3.58957045,132.99426,0.002,3.418,1221.2,2.49,862.0,131.02,53.6,4608.0,4.559,0.746,299.70837,40.86423900000001,15.705
6039,0,2.40435325,133.2257,1.202,6.825,349.6,24.16,1359.0,806.18,23.3,5780.0,4.438,1.0,299.71024,40.87804000000001,10.63
6040,0,37.078668,142.0615,0.5101,4.4030000000000005,147.4,0.8,419.0,7.27,6.9,5120.0,4.628,0.65,283.92465,40.968391,14.617
6042,0,228.196872,323.9146,0.5034,3.525,145.3,1.42,353.0,3.66,6.9,6425.0,4.331,1.138,289.59616,40.92783,13.061
6043,0,44.71445009399999,135.3418468,1.032,5.7615,90230.0,50.54,533.0,19.09,2629.0,6185.0,4.49,0.941,293.99109,42.26086,14.965
6045,0,40.880153899999996,163.3624,0.016,5.472,395.8,0.92,265.0,1.17,10.0,3746.0,4.775,0.469,292.3601700000001,42.38184,15.943
6048,0,25.166806,150.27100000000002,0.65,2.1109999999999998,1350.0,2.72,483.0,12.84,7.2,5013.0,4.574,0.7040000000000001,291.875,43.62670900000001,15.743
6049,0,323.97202200000004,260.24288,0.6528,1.25,462.0,2.96,307.0,2.11,8.7,6002.0,4.267,1.3019999999999998,296.30859,42.390179,13.683
6050,0,1.7525628080000002,132.7222455,0.545,6.1245,368000.0,124.23,2018.0,3915.22,5494.6,5853.0,3.971,1.795,298.79889,42.390888,11.388
6051,0,1.89140138,132.6124,1.222,9.52,557.6,25.67,1377.0,849.6,12.4,5504.0,4.466,0.9520000000000001,290.28079,37.882172,17.159000000000002
6052,0,6.70258007,134.37408,1.237,4.632,859.0,403.01,2635.0,11398.6,23.0,4799.0,2.475,13.652000000000001,291.1876200000001,37.8535,13.25
6053,0,6.2095391,135.2715,0.308,2.752,47.9,30.47,4585.0,104479.02,8.3,3861.0,1.06,46.169,292.08344,37.814678,11.989
6054,0,615.1603299999999,226.4594,0.1544,3.958,267.1,4.48,430.0,8.08,5.4,7937.0,3.882,2.7110000000000003,292.95239,37.857128,13.503
6055,0,1.89124738,132.6891,0.452,4.697,410.0,1.2,989.0,225.34,17.4,4615.0,4.66,0.589,290.23746,37.910721,16.340999999999998
6056,0,1.89125883,132.687,0.013000000000000001,4.656000000000001,274.5,23.6,4480.0,95092.9,15.3,4449.0,2.031,14.894,290.31427,37.948009000000006,13.982
6057,0,362.1273,302.6897,0.0924,6.718999999999999,1098.0,1.68,132.0,0.07,6.5,3734.0,4.74,0.513,283.98965,39.631908,15.84
6058,0,353.36705,412.2698,0.2481,3.279,34.1,2.6,701.0,57.03,7.0,8892.0,3.592,4.35,292.91196,39.651348,9.725
6060,0,4.750256809,134.63889,0.727,1.9278,395.1,12.35,2090.0,4504.96,42.7,5161.0,3.192,5.752999999999999,294.09631,39.647079,11.54
6062,0,1.878877205,133.074035,1.005,5.8768,104030.0,109.55,2523.0,9554.79,525.4,7542.0,4.0360000000000005,1.999,297.42007,39.77375,12.725
6063,0,0.938857507,132.206796,1.217,3.98767,12960.0,1148.7,6867.0,526061.85,962.6,4217.0,1.656,27.676,286.8252,39.802509,10.147
6065,0,32.245486,158.2607,0.2216,13.86,93.6,1.18,683.0,51.39,10.0,6197.0,4.242,1.208,298.51501,40.903992,9.931
6066,0,392.47291,155.4624,0.7609999999999999,7.867000000000001,345.6,5.46,442.0,9.04,12.2,6626.0,3.728,2.7039999999999997,298.92667,40.970451,12.361
6068,0,149.237142,168.1563,0.0847,2.503,772.0,2.22,299.0,1.89,6.9,5492.0,4.5760000000000005,0.812,288.32599,41.027618,15.683
6069,0,501.51698,449.5543,0.0768,3.8089999999999997,487.0,1.99,224.0,0.59,6.9,5796.0,4.466,0.9059999999999999,288.9754,41.082241,14.768
6070,0,357.77096,309.1578,0.1056,12.999,216.3,1.42,249.0,0.9,9.7,5523.0,4.395,0.981,289.88107,41.069221,14.161
6071,0,531.33282,295.2843,0.3099,3.702,669.0,2.67,239.0,0.77,7.1,6163.0,4.457,1.022,292.0715,41.099899,15.191
6072,0,326.370361,190.3324,0.4924,4.526,568.8,22.6,615.0,33.84,13.7,5188.0,2.929,9.343,290.84195,42.183128,10.963
6073,0,148.666527,156.8241,0.2782,4.353,319.4,6.81,559.0,23.08,8.6,5155.0,3.462,3.87,291.5249,42.169941,13.697
6074,0,163.104677,140.3163,0.575,2.129,576.0,2.58,337.0,3.06,6.0,5766.0,4.418,1.04,292.2085,42.158611,15.201
6075,0,1.10656965,132.3665,0.263,1.669,86.4,1.09,1988.0,3696.18,8.4,6237.0,4.387,1.165,293.0849,42.150551,14.582
6076,0,46.270524871999996,173.6558757,0.8590000000000001,8.93033,66244.0,35.98,572.0,25.29,4607.4,6357.0,4.405,1.072,294.0647,42.112869,13.529000000000002
6077,0,13.4256161,144.7838,0.5971,11.780999999999999,142.3,1.66,987.0,224.45,12.5,6686.0,4.283,1.3319999999999999,295.89999,42.132999,13.05
6078,0,590.44065,199.918,0.2858,7.55,125.7,1.62,291.0,1.7,6.9,6782.0,4.243,1.4169999999999998,298.34109,42.114891,12.773
6080,0,241.647602,325.21488,0.0404,1.742,361.7,1.88,300.0,1.92,5.6,5962.0,4.445,0.9890000000000001,286.31915,38.086399,13.586
6085,0,420.92920358,196.685958,1.033,17.3985,86013.0,62.76,293.0,1.74,1740.2,6461.0,4.319,1.197,290.93896,38.119572,13.858
6086,0,393.946106,334.4022,0.9691,6.0120000000000005,747.5,18.07,440.0,8.83,10.9,4888.0,3.18,4.622,286.8832700000001,39.816689,12.768
6087,0,194.896925,252.0208,0.5298,2.504,557.4,8.98,575.0,25.77,8.8,5269.0,3.193,3.7060000000000004,288.61954,39.85696,13.562
6090,0,101.928291,182.2662,0.1628,2.171,243.5,1.7,391.0,5.55,6.3,5489.0,4.339,1.11,290.2706,39.851849,14.353
6092,1,287.377314,348.83318,0.015,18.820999999999998,4376.9,11.67,350.0,3.56,60.4,5548.0,3.964,1.7930000000000001,295.42935,39.886539,15.755999999999998
6094,0,367.72767000000005,265.14033,0.2729,3.1039999999999996,926.0,1.96,184.0,0.27,5.8,4869.0,4.648,0.657,293.00101,41.02478,15.171
6095,0,4.20601251,132.2794,0.304,6.82,106.7,0.82,1004.0,239.82,10.7,5514.0,4.518,0.79,298.50342,41.080181,15.454
6097,0,4.18236124,134.05328899999998,0.809,6.70175,193980.0,69.37,1303.0,680.56,2666.0,6188.0,4.314,1.166,285.10342,41.112469,14.74
6099,0,7.87173698,132.35405,0.001,2.6189999999999998,34.7,0.54,862.0,130.96,10.8,5428.0,4.404,0.94,299.14111,41.185001,11.237
6100,0,357.437578,195.2194,0.1427,15.902999999999999,272.3,3.13,422.0,7.53,13.6,7610.0,4.127,1.8619999999999999,298.4532200000001,42.1101,13.723
6104,0,63.024229000000005,188.2057,0.0223,5.77,294.6,1.5,424.0,7.66,6.1,5691.0,4.544,0.887,288.30215,42.237282,15.705
6105,0,506.771836,158.7498,0.1643,10.535,195.2,1.8,275.0,1.35,15.0,6035.0,4.177,1.2830000000000001,288.5775799999999,42.296021,12.588
